minute_ts_utc,symbol,local_date,local_minute,feature_status,full_history_fraction,equity_volume_z,equity_turnover_z,equity_spread_z,option_volume_z,option_dollar_volume_z,equity_volume_ratio,option_volume_ratio,call_put_imbalance,option_contracts_per_100_equity_shares,return_1m,return_5m,return_15m,return_30m,realized_vol_5m,realized_vol_15m,realized_vol_30m,equity_volume_peak_z_5m,equity_volume_peak_z_15m,equity_volume_peak_z_30m,equity_volume_anomaly_count_5m,equity_volume_anomaly_count_15m,equity_volume_anomaly_count_30m,equity_volume_z_slope_5m,equity_volume_z_slope_15m,equity_volume_z_slope_30m,equity_volume_acceleration_5m,spread_widen_count_5m,option_volume_anomaly_count_5m,multivariate_l2,multivariate_2sigma_count,multivariate_change_5m,source_names,research_use_only
2013-02-09T19:34:00.000Z,C0172,2013-02-09,19:34,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2013-02-09T19:34:00.000Z,C0173,2013-02-09,19:34,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2013-02-10T19:35:00.000Z,T08,2013-02-10,19:35,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2013-02-10T19:35:00.000Z,C0181,2013-02-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2013-02-10T19:35:00.000Z,C0182,2013-02-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2013-02-10T19:35:00.000Z,C0183,2013-02-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-05T19:30:00.000Z,T09,2014-02-05,19:30,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2014-02-05T19:30:00.000Z,C0191,2014-02-05,19:30,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-05T19:30:00.000Z,C0192,2014-02-05,19:30,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-05T19:30:00.000Z,C0193,2014-02-05,19:30,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-06T19:31:00.000Z,T09,2014-02-06,19:31,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2014-02-06T19:31:00.000Z,C0201,2014-02-06,19:31,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-06T19:31:00.000Z,C0202,2014-02-06,19:31,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-06T19:31:00.000Z,C0203,2014-02-06,19:31,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-07T19:32:00.000Z,T10,2014-02-07,19:32,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2014-02-07T19:32:00.000Z,C0211,2014-02-07,19:32,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-07T19:32:00.000Z,C0212,2014-02-07,19:32,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-07T19:32:00.000Z,C0213,2014-02-07,19:32,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-08T19:33:00.000Z,T10,2014-02-08,19:33,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2014-02-08T19:33:00.000Z,C0221,2014-02-08,19:33,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-08T19:33:00.000Z,C0222,2014-02-08,19:33,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-08T19:33:00.000Z,C0223,2014-02-08,19:33,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-09T19:34:00.000Z,T11,2014-02-09,19:34,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2014-02-09T19:34:00.000Z,C0231,2014-02-09,19:34,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-09T19:34:00.000Z,C0232,2014-02-09,19:34,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-09T19:34:00.000Z,C0233,2014-02-09,19:34,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-10T19:35:00.000Z,T11,2014-02-10,19:35,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2014-02-10T19:35:00.000Z,C0241,2014-02-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-10T19:35:00.000Z,C0242,2014-02-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2014-02-10T19:35:00.000Z,C0243,2014-02-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-10T19:35:00.000Z,T00,2015-03-10,19:35,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2015-03-10T19:35:00.000Z,HC0011,2015-03-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-10T19:35:00.000Z,HC0012,2015-03-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-10T19:35:00.000Z,HC0013,2015-03-10,19:35,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-11T19:36:00.000Z,T01,2015-03-11,19:36,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2015-03-11T19:36:00.000Z,HC0021,2015-03-11,19:36,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-11T19:36:00.000Z,HC0022,2015-03-11,19:36,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-11T19:36:00.000Z,HC0023,2015-03-11,19:36,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-12T19:37:00.000Z,T02,2015-03-12,19:37,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2015-03-12T19:37:00.000Z,HC0031,2015-03-12,19:37,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-12T19:37:00.000Z,HC0032,2015-03-12,19:37,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-12T19:37:00.000Z,HC0033,2015-03-12,19:37,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-13T19:38:00.000Z,T03,2015-03-13,19:38,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2015-03-13T19:38:00.000Z,HC0041,2015-03-13,19:38,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-13T19:38:00.000Z,HC0042,2015-03-13,19:38,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-13T19:38:00.000Z,HC0043,2015-03-13,19:38,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-14T19:39:00.000Z,H00,2015-03-14,19:39,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2015-03-14T19:39:00.000Z,HC0051,2015-03-14,19:39,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-14T19:39:00.000Z,HC0052,2015-03-14,19:39,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-14T19:39:00.000Z,HC0053,2015-03-14,19:39,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-15T19:40:00.000Z,H01,2015-03-15,19:40,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2015-03-15T19:40:00.000Z,HC0061,2015-03-15,19:40,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-15T19:40:00.000Z,HC0062,2015-03-15,19:40,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-15T19:40:00.000Z,HC0063,2015-03-15,19:40,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-16T19:41:00.000Z,H02,2015-03-16,19:41,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2015-03-16T19:41:00.000Z,HC0071,2015-03-16,19:41,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-16T19:41:00.000Z,HC0072,2015-03-16,19:41,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-16T19:41:00.000Z,HC0073,2015-03-16,19:41,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-17T19:42:00.000Z,H03,2015-03-17,19:42,full,0.7,2.54,2.58,2.62,2.66,2.5,2.54,2.58,0.7,0.72,0.001,0.003,-0.001,0.001,0.012,0.013000000000000001,0.01,2.58,2.62,2.66,3.0,3.0,3.0,2.62,2.66,2.5,2.54,3.0,3.0,2.66,3.0,2.54,synthetic_model_fixture,1
2015-03-17T19:42:00.000Z,HC0081,2015-03-17,19:42,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-17T19:42:00.000Z,HC0082,2015-03-17,19:42,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
2015-03-17T19:42:00.000Z,HC0083,2015-03-17,19:42,full,0.05,0.16999999999999998,0.19,0.21,0.15,0.16999999999999998,0.19,0.21,0.07,0.05,0.0,0.002,-0.002,0.0,0.012,0.013000000000000001,0.01,0.16999999999999998,0.19,0.21,0.0,0.0,0.0,0.21,0.15,0.16999999999999998,0.19,0.0,0.0,0.16999999999999998,0.0,0.21,synthetic_model_fixture,1
