minute_ts_utc,symbol,security_id,visibility_mode,graph_feature_status,seed_feature_status,related_security_count,direct_related_security_count,second_hop_related_security_count,confidence_weighted_breadth,max_path_confidence,mean_path_confidence,related_feature_count,anomalous_related_count,anomalous_related_fraction,synchronized_equity_volume_anomaly_count,synchronized_option_volume_anomaly_count,synchronized_spread_widen_count,max_related_multivariate_l2,mean_related_multivariate_l2,confidence_weighted_peer_anomaly,propagation_strength,min_anomalous_hop,mean_anomalous_hop,prior_visible_case_count,prior_case_similarity_max,prior_case_similarity_mean,graph_db_sha256,feature_input_sha256,research_use_only
2013-02-05T19:30:00.000Z,C0133,SEC:C0133,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-06T19:31:00.000Z,T06,SEC:T06,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-06T19:31:00.000Z,C0141,SEC:C0141,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-06T19:31:00.000Z,C0142,SEC:C0142,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-06T19:31:00.000Z,C0143,SEC:C0143,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-07T19:32:00.000Z,T07,SEC:T07,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-07T19:32:00.000Z,C0151,SEC:C0151,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-07T19:32:00.000Z,C0152,SEC:C0152,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-07T19:32:00.000Z,C0153,SEC:C0153,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-08T19:33:00.000Z,T07,SEC:T07,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-08T19:33:00.000Z,C0161,SEC:C0161,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-08T19:33:00.000Z,C0162,SEC:C0162,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-08T19:33:00.000Z,C0163,SEC:C0163,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-09T19:34:00.000Z,T08,SEC:T08,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-09T19:34:00.000Z,C0171,SEC:C0171,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-09T19:34:00.000Z,C0172,SEC:C0172,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-09T19:34:00.000Z,C0173,SEC:C0173,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-10T19:35:00.000Z,T08,SEC:T08,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-10T19:35:00.000Z,C0181,SEC:C0181,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-10T19:35:00.000Z,C0182,SEC:C0182,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2013-02-10T19:35:00.000Z,C0183,SEC:C0183,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-05T19:30:00.000Z,T09,SEC:T09,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-05T19:30:00.000Z,C0191,SEC:C0191,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-05T19:30:00.000Z,C0192,SEC:C0192,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-05T19:30:00.000Z,C0193,SEC:C0193,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-06T19:31:00.000Z,T09,SEC:T09,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-06T19:31:00.000Z,C0201,SEC:C0201,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-06T19:31:00.000Z,C0202,SEC:C0202,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-06T19:31:00.000Z,C0203,SEC:C0203,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-07T19:32:00.000Z,T10,SEC:T10,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-07T19:32:00.000Z,C0211,SEC:C0211,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-07T19:32:00.000Z,C0212,SEC:C0212,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-07T19:32:00.000Z,C0213,SEC:C0213,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-08T19:33:00.000Z,T10,SEC:T10,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-08T19:33:00.000Z,C0221,SEC:C0221,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-08T19:33:00.000Z,C0222,SEC:C0222,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-08T19:33:00.000Z,C0223,SEC:C0223,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-09T19:34:00.000Z,T11,SEC:T11,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-09T19:34:00.000Z,C0231,SEC:C0231,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-09T19:34:00.000Z,C0232,SEC:C0232,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-09T19:34:00.000Z,C0233,SEC:C0233,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-10T19:35:00.000Z,T11,SEC:T11,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-10T19:35:00.000Z,C0241,SEC:C0241,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-10T19:35:00.000Z,C0242,SEC:C0242,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2014-02-10T19:35:00.000Z,C0243,SEC:C0243,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-10T19:35:00.000Z,T00,SEC:T00,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-10T19:35:00.000Z,HC0011,SEC:HC0011,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-10T19:35:00.000Z,HC0012,SEC:HC0012,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-10T19:35:00.000Z,HC0013,SEC:HC0013,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-11T19:36:00.000Z,T01,SEC:T01,live_surveillance,full,full,2.0,3.0,2.0,0.82,0.82,0.82,2.0,3.0,0.82,3.0,2.0,3.0,3.2,3.27,0.82,3.41,1.0,1.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-11T19:36:00.000Z,HC0021,SEC:HC0021,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
2015-03-11T19:36:00.000Z,HC0022,SEC:HC0022,live_surveillance,full,full,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.18,0.19999999999999998,0.12,0.18,2.0,2.0,0.0,0.0,0.0,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,1
